battingteam,bowlingteam,matchid,batsmanname,0
Kolkata Knight Riders,Kings XI Punjab,1175361,KD Karthik,100.0
Kolkata Knight Riders,Kings XI Punjab,1175361,N Rana,182.85714285714286
Kolkata Knight Riders,Kings XI Punjab,1175361,RV Uthappa,135.29411764705884
Kolkata Knight Riders,Kings XI Punjab,1175361,SP Narine,250.0
Kolkata Knight Riders,Kings XI Punjab,1178427,AD Russell,158.8235294117647
Kolkata Knight Riders,Kings XI Punjab,1178427,CA Lynn,213.63636363636363
Kolkata Knight Riders,Kings XI Punjab,1178427,KD Karthik,220.00000000000003
Kolkata Knight Riders,Kings XI Punjab,1178427,RV Uthappa,157.14285714285714
Kolkata Knight Riders,Kings XI Punjab,1178427,Shubman Gill,134.0
Kolkata Knight Riders,Mumbai Indians,1136597,AD Russell,90.0
Kolkata Knight Riders,Mumbai Indians,1136597,CA Lynn,161.53846153846155
Kolkata Knight Riders,Mumbai Indians,1136597,KD Karthik,153.84615384615387
Kolkata Knight Riders,Mumbai Indians,1136597,N Rana,114.81481481481481
Kolkata Knight Riders,Mumbai Indians,1136597,RV Uthappa,152.77777777777777
Kolkata Knight Riders,Mumbai Indians,1136597,SP Narine,125.0
Kolkata Knight Riders,Mumbai Indians,1136597,Shubman Gill,140.0
Kolkata Knight Riders,Mumbai Indians,1136601,AD Russell,50.0
Kolkata Knight Riders,Mumbai Indians,1136601,CA Lynn,140.0
Kolkata Knight Riders,Mumbai Indians,1136601,KD Karthik,166.66666666666669
Kolkata Knight Riders,Mumbai Indians,1136601,Kuldeep Yadav,40.0
Kolkata Knight Riders,Mumbai Indians,1136601,M Prasidh Krishna,20.0
Kolkata Knight Riders,Mumbai Indians,1136601,N Rana,110.5263157894737
Kolkata Knight Riders,Mumbai Indians,1136601,PP Chawla,84.61538461538461
Kolkata Knight Riders,Mumbai Indians,1136601,RK Singh,166.66666666666669
Kolkata Knight Riders,Mumbai Indians,1136601,RV Uthappa,107.6923076923077
Kolkata Knight Riders,Mumbai Indians,1136601,SP Narine,200.0
Kolkata Knight Riders,Mumbai Indians,1136601,TK Curran,105.88235294117648
Kolkata Knight Riders,Mumbai Indians,1178422,AD Russell,193.1818181818182
Kolkata Knight Riders,Mumbai Indians,1178422,CA Lynn,186.20689655172413
Kolkata Knight Riders,Mumbai Indians,1178422,KD Karthik,228.57142857142856
Kolkata Knight Riders,Mumbai Indians,1178422,Shubman Gill,167.3913043478261
Kolkata Knight Riders,Mumbai Indians,1178431,AD Russell,50.0
Kolkata Knight Riders,Mumbai Indians,1178431,CA Lynn,148.27586206896552
Kolkata Knight Riders,Mumbai Indians,1178431,KD Karthik,40.0
Kolkata Knight Riders,Mumbai Indians,1178431,N Rana,200.0
Kolkata Knight Riders,Mumbai Indians,1178431,RK Singh,66.66666666666666
Kolkata Knight Riders,Mumbai Indians,1178431,RV Uthappa,88.46153846153845
Kolkata Knight Riders,Mumbai Indians,1178431,Shubman Gill,56.25
Kolkata Knight Riders,Mumbai Indians,1216508,AD Russell,236.36363636363637
Kolkata Knight Riders,Mumbai Indians,1216508,EJG Morgan,160.0
Kolkata Knight Riders,Mumbai Indians,1216508,KD Karthik,260.8695652173913
Kolkata Knight Riders,Mumbai Indians,1216508,Kuldeep Yadav,100.0
Kolkata Knight Riders,Mumbai Indians,1216508,N Rana,263.15789473684214
Kolkata Knight Riders,Mumbai Indians,1216508,NS Naik,66.66666666666666
Kolkata Knight Riders,Mumbai Indians,1216508,PJ Cummins,538.4615384615385
Kolkata Knight Riders,Mumbai Indians,1216508,SP Narine,180.0
Kolkata Knight Riders,Mumbai Indians,1216508,Shivam Mavi,180.0
Kolkata Knight Riders,Mumbai Indians,1216508,Shubman Gill,127.27272727272727
Kolkata Knight Riders,Mumbai Indians,1254062,AD Russell,71.42857142857143
Kolkata Knight Riders,Mumbai Indians,1254062,EJG Morgan,100.0
Kolkata Knight Riders,Mumbai Indians,1254062,Harbhajan Singh,100.0
Kolkata Knight Riders,Mumbai Indians,1254062,KD Karthik,72.72727272727273
Kolkata Knight Riders,Mumbai Indians,1254062,N Rana,133.33333333333331
Kolkata Knight Riders,Mumbai Indians,1254062,PJ Cummins,0.0
Kolkata Knight Riders,Mumbai Indians,1254062,RA Tripathi,100.0
Kolkata Knight Riders,Mumbai Indians,1254062,Shakib Al Hasan,144.44444444444443
Kolkata Knight Riders,Mumbai Indians,1254062,Shubman Gill,137.5
Kolkata Knight Riders,Mumbai Indians,1254096,EJG Morgan,87.5
Kolkata Knight Riders,Mumbai Indians,1254096,N Rana,250.0
Kolkata Knight Riders,Mumbai Indians,1254096,RA Tripathi,178.57142857142858
Kolkata Knight Riders,Mumbai Indians,1254096,Shubman Gill,144.44444444444443
Kolkata Knight Riders,Mumbai Indians,1254096,Venkatesh Iyer,184.375
Kolkata Knight Riders,Punjab Kings,1254078,AD Russell,111.11111111111111
Kolkata Knight Riders,Punjab Kings,1254078,EJG Morgan,117.5
Kolkata Knight Riders,Punjab Kings,1254078,KD Karthik,200.0
Kolkata Knight Riders,Punjab Kings,1254078,N Rana,0.0
Kolkata Knight Riders,Punjab Kings,1254078,RA Tripathi,143.75
Kolkata Knight Riders,Punjab Kings,1254078,SP Narine,40.0
Kolkata Knight Riders,Punjab Kings,1254078,Shubman Gill,112.5
Kolkata Knight Riders,Punjab Kings,1254102,EJG Morgan,100.0
Kolkata Knight Riders,Punjab Kings,1254102,KD Karthik,109.09090909090908
Kolkata Knight Riders,Punjab Kings,1254102,N Rana,172.22222222222223
Kolkata Knight Riders,Punjab Kings,1254102,RA Tripathi,129.62962962962962
Kolkata Knight Riders,Punjab Kings,1254102,SP Narine,133.33333333333331
Kolkata Knight Riders,Punjab Kings,1254102,Shubman Gill,114.28571428571428
Kolkata Knight Riders,Punjab Kings,1254102,Tim Seifert,100.0
Kolkata Knight Riders,Punjab Kings,1254102,Venkatesh Iyer,138.77551020408163
Kolkata Knight Riders,Rajasthan Royals,1136575,CA Lynn,0.0
Kolkata Knight Riders,Rajasthan Royals,1136575,KD Karthik,182.6086956521739
Kolkata Knight Riders,Rajasthan Royals,1136575,N Rana,128.57142857142858
Kolkata Knight Riders,Rajasthan Royals,1136575,RV Uthappa,132.43243243243242
Kolkata Knight Riders,Rajasthan Royals,1136575,SP Narine,144.0
Kolkata Knight Riders,Rajasthan Royals,1136609,AD Russell,220.00000000000003
Kolkata Knight Riders,Rajasthan Royals,1136609,CA Lynn,107.14285714285714
Kolkata Knight Riders,Rajasthan Royals,1136609,KD Karthik,135.48387096774192
Kolkata Knight Riders,Rajasthan Royals,1136609,N Rana,122.22222222222223
Kolkata Knight Riders,Rajasthan Royals,1136609,RV Uthappa,66.66666666666666
Kolkata Knight Riders,Rajasthan Royals,1136609,SP Narine,300.0
Kolkata Knight Riders,Rajasthan Royals,1136618,AD Russell,192.59259259259258
Kolkata Knight Riders,Rajasthan Royals,1136618,CA Lynn,82.6086956521739
Kolkata Knight Riders,Rajasthan Royals,1136618,JPR Scantlebury-Searles,40.0
Kolkata Knight Riders,Rajasthan Royals,1136618,KD Karthik,136.8421052631579
Kolkata Knight Riders,Rajasthan Royals,1136618,N Rana,60.0
Kolkata Knight Riders,Rajasthan Royals,1136618,RV Uthappa,100.0
Kolkata Knight Riders,Rajasthan Royals,1136618,SP Narine,200.0
Kolkata Knight Riders,Rajasthan Royals,1136618,Shubman Gill,164.70588235294116
Kolkata Knight Riders,Rajasthan Royals,1178396,CA Lynn,159.375
Kolkata Knight Riders,Rajasthan Royals,1178396,RV Uthappa,162.5
Kolkata Knight Riders,Rajasthan Royals,1178396,SP Narine,192.59259259259258
Kolkata Knight Riders,Rajasthan Royals,1178396,Shubman Gill,100.0
Kolkata Knight Riders,Rajasthan Royals,1178418,AD Russell,100.0
Kolkata Knight Riders,Rajasthan Royals,1178418,CA Lynn,0.0
Kolkata Knight Riders,Rajasthan Royals,1178418,CR Brathwaite,200.0
Kolkata Knight Riders,Rajasthan Royals,1178418,KD Karthik,194.23076923076923
Kolkata Knight Riders,Rajasthan Royals,1178418,N Rana,100.0
Kolkata Knight Riders,Rajasthan Royals,1178418,RK Singh,100.0
Kolkata Knight Riders,Rajasthan Royals,1178418,SP Narine,137.5
Kolkata Knight Riders,Rajasthan Royals,1178418,Shubman Gill,100.0
Kolkata Knight Riders,Rajasthan Royals,1216504,AD Russell,166.66666666666669
Kolkata Knight Riders,Rajasthan Royals,1216504,EJG Morgan,166.66666666666669
Kolkata Knight Riders,Rajasthan Royals,1216504,K Nagarkoti,160.0
Kolkata Knight Riders,Rajasthan Royals,1216504,KD Karthik,33.33333333333333
Kolkata Knight Riders,Rajasthan Royals,1216504,N Rana,129.41176470588235
Kolkata Knight Riders,Rajasthan Royals,1216504,PJ Cummins,120.0
Kolkata Knight Riders,Rajasthan Royals,1216504,S Gill,137.14285714285714
Kolkata Knight Riders,Rajasthan Royals,1216504,SP Narine,120.0
Kolkata Knight Riders,Rajasthan Royals,1254075,AD Russell,162.5
Kolkata Knight Riders,Rajasthan Royals,1254075,KD Karthik,108.33333333333333
Kolkata Knight Riders,Rajasthan Royals,1254075,N Rana,92.3076923076923
Kolkata Knight Riders,Rajasthan Royals,1254075,PJ Cummins,183.33333333333331
Kolkata Knight Riders,Rajasthan Royals,1254075,RA Tripathi,142.30769230769232
Kolkata Knight Riders,Rajasthan Royals,1254075,SP Narine,85.71428571428571
Kolkata Knight Riders,Rajasthan Royals,1254075,Shivam Mavi,71.42857142857143
Kolkata Knight Riders,Rajasthan Royals,1254075,Shubman Gill,57.89473684210527
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,AD Russell,130.76923076923077
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,CA Lynn,62.5
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,KD Karthik,121.875
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,N Rana,140.74074074074073
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,R Vinay Kumar,175.0
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,RK Singh,100.0
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,RV Uthappa,108.33333333333333
Kolkata Knight Riders,Royal Challengers Bangalore,1136563,SP Narine,254.99999999999997
Kolkata Knight Riders,Royal Challengers Bangalore,1136589,AD Russell,0.0
Kolkata Knight Riders,Royal Challengers Bangalore,1136589,CA Lynn,120.0
Kolkata Knight Riders,Royal Challengers Bangalore,1136589,KD Karthik,229.99999999999997
Kolkata Knight Riders,Royal Challengers Bangalore,1136589,N Rana,150.0
Kolkata Knight Riders,Royal Challengers Bangalore,1136589,RV Uthappa,168.1818181818182
Kolkata Knight Riders,Royal Challengers Bangalore,1136589,SP Narine,136.36363636363635
Kolkata Knight Riders,Royal Challengers Bangalore,1136589,Shubman Gill,250.0
Kolkata Knight Riders,Royal Challengers Bangalore,1175372,AD Russell,325.0
Kolkata Knight Riders,Royal Challengers Bangalore,1175372,CA Lynn,153.125
Kolkata Knight Riders,Royal Challengers Bangalore,1175372,KD Karthik,133.33333333333331
Kolkata Knight Riders,Royal Challengers Bangalore,1175372,N Rana,160.8695652173913
Kolkata Knight Riders,Royal Challengers Bangalore,1175372,RV Uthappa,132.0
Kolkata Knight Riders,Royal Challengers Bangalore,1175372,SP Narine,150.0
Kolkata Knight Riders,Royal Challengers Bangalore,1175372,Shubman Gill,100.0
Kolkata Knight Riders,Royal Challengers Bangalore,1178410,AD Russell,233.33333333333334
Kolkata Knight Riders,Royal Challengers Bangalore,1178410,CA Lynn,50.0
Kolkata Knight Riders,Royal Challengers Bangalore,1178410,N Rana,184.7826086956522
Kolkata Knight Riders,Royal Challengers Bangalore,1178410,RV Uthappa,69.56521739130434
Kolkata Knight Riders,Royal Challengers Bangalore,1178410,SP Narine,137.5
Kolkata Knight Riders,Royal Challengers Bangalore,1178410,Shubman Gill,81.81818181818183
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,AD Russell,160.0
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,EJG Morgan,129.16666666666669
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,Harbhajan Singh,100.0
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,KD Karthik,40.0
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,N Rana,163.63636363636365
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,PJ Cummins,300.0
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,RA Tripathi,125.0
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,Shakib Al Hasan,104.0
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,Shubman Gill,220.00000000000003
Kolkata Knight Riders,Royal Challengers Bangalore,1254067,Varun Chakravarthy,66.66666666666666
Kolkata Knight Riders,Royal Challengers Bangalore,1254087,Shubman Gill,148.57142857142858
Kolkata Knight Riders,Royal Challengers Bangalore,1254087,Venkatesh Iyer,155.55555555555557
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,AD Russell,180.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,CA Lynn,144.11764705882354
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,KD Karthik,118.5185185185185
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,MG Johnson,100.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,N Rana,112.5
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,RV Uthappa,37.5
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,SP Narine,109.09090909090908
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,Shivam Mavi,87.5
Kolkata Knight Riders,Sunrisers Hyderabad,1136570,Shubman Gill,33.33333333333333
Kolkata Knight Riders,Sunrisers Hyderabad,1136614,AD Russell,100.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136614,CA Lynn,129.54545454545453
Kolkata Knight Riders,Sunrisers Hyderabad,1136614,KD Karthik,116.66666666666667
Kolkata Knight Riders,Sunrisers Hyderabad,1136614,N Rana,140.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136614,RV Uthappa,135.29411764705884
Kolkata Knight Riders,Sunrisers Hyderabad,1136614,SP Narine,258.33333333333337
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,AD Russell,42.857142857142854
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,CA Lynn,154.83870967741936
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,KD Karthik,133.33333333333331
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,Kuldeep Yadav,0.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,N Rana,137.5
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,PP Chawla,100.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,RV Uthappa,25.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,SP Narine,215.3846153846154
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,Shivam Mavi,150.0
Kolkata Knight Riders,Sunrisers Hyderabad,1136619,Shubman Gill,150.0
Kolkata Knight Riders,Sunrisers Hyderabad,1175357,AD Russell,250.0
Kolkata Knight Riders,Sunrisers Hyderabad,1175357,CA Lynn,63.63636363636363
Kolkata Knight Riders,Sunrisers Hyderabad,1175357,KD Karthik,50.0
Kolkata Knight Riders,Sunrisers Hyderabad,1175357,N Rana,144.89795918367346
Kolkata Knight Riders,Sunrisers Hyderabad,1175357,RV Uthappa,129.62962962962962
Kolkata Knight Riders,Sunrisers Hyderabad,1175357,Shubman Gill,180.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,AD Russell,160.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,CA Lynn,110.00000000000001
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,KC Cariappa,300.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,KD Karthik,150.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,N Rana,100.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,PP Chawla,50.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,RK Singh,120.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,SP Narine,312.5
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,Shubman Gill,75.0
Kolkata Knight Riders,Sunrisers Hyderabad,1178413,Y Prithvi Raj,0.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,AD Russell,166.66666666666669
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,EJG Morgan,66.66666666666666
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,KD Karthik,255.55555555555554
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,N Rana,142.85714285714286
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,RA Tripathi,182.75862068965517
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,Shakib Al Hasan,66.66666666666666
Kolkata Knight Riders,Sunrisers Hyderabad,1254060,Shubman Gill,115.38461538461537
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,EJG Morgan,100.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,KD Karthik,150.0
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,N Rana,81.81818181818183
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,RA Tripathi,116.66666666666667
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,Shubman Gill,111.76470588235294
Kolkata Knight Riders,Sunrisers Hyderabad,1254109,Venkatesh Iyer,57.14285714285714
Mumbai Indians,Chennai Super Kings,1136561,E Lewis,0.0
Mumbai Indians,Chennai Super Kings,1136561,HH Pandya,114.99999999999999
Mumbai Indians,Chennai Super Kings,1136561,Ishan Kishan,141.3793103448276
Mumbai Indians,Chennai Super Kings,1136561,KH Pandya,182.6086956521739
Mumbai Indians,Chennai Super Kings,1136561,RG Sharma,84.21052631578947
Mumbai Indians,Chennai Super Kings,1136561,SA Yadav,148.27586206896552
Mumbai Indians,Chennai Super Kings,1136587,E Lewis,117.77777777777779
Mumbai Indians,Chennai Super Kings,1136587,HH Pandya,162.5
Mumbai Indians,Chennai Super Kings,1136587,RG Sharma,168.57142857142858
Mumbai Indians,Chennai Super Kings,1136587,SA Yadav,128.57142857142858
Mumbai Indians,Chennai Super Kings,1175370,HH Pandya,288.88888888888886
Mumbai Indians,Chennai Super Kings,1175370,KA Pollard,222.22222222222223
Mumbai Indians,Chennai Super Kings,1175370,KH Pandya,131.25
Mumbai Indians,Chennai Super Kings,1175370,Q de Kock,71.42857142857143
Mumbai Indians,Chennai Super Kings,1175370,RG Sharma,73.68421052631578
Mumbai Indians,Chennai Super Kings,1175370,SA Yadav,137.2093023255814
Mumbai Indians,Chennai Super Kings,1175370,Yuvraj Singh,66.66666666666666
Mumbai Indians,Chennai Super Kings,1178419,E Lewis,109.6774193548387
Mumbai Indians,Chennai Super Kings,1178419,HH Pandya,126.3157894736842
Mumbai Indians,Chennai Super Kings,1178419,KA Pollard,108.33333333333333
Mumbai Indians,Chennai Super Kings,1178419,KH Pandya,33.33333333333333
Mumbai Indians,Chennai Super Kings,1178419,Q de Kock,160.0
Mumbai Indians,Chennai Super Kings,1178419,RG Sharma,139.58333333333331
Mumbai Indians,Chennai Super Kings,1181764,HH Pandya,118.18181818181819
Mumbai Indians,Chennai Super Kings,1181764,Ishan Kishan,103.125
Mumbai Indians,Chennai Super Kings,1181764,KH Pandya,0.0
Mumbai Indians,Chennai Super Kings,1181764,Q de Kock,84.61538461538461
Mumbai Indians,Chennai Super Kings,1181764,RG Sharma,200.0
Mumbai Indians,Chennai Super Kings,1181764,SA Yadav,131.4814814814815
Mumbai Indians,Chennai Super Kings,1181768,HH Pandya,160.0
Mumbai Indians,Chennai Super Kings,1181768,Ishan Kishan,89.28571428571429
Mumbai Indians,Chennai Super Kings,1181768,KA Pollard,164.0
Mumbai Indians,Chennai Super Kings,1181768,KH Pandya,100.0
Mumbai Indians,Chennai Super Kings,1181768,MJ McClenaghan,0.0
Mumbai Indians,Chennai Super Kings,1181768,Q de Kock,166.66666666666669
Mumbai Indians,Chennai Super Kings,1181768,RD Chahar,0.0
Mumbai Indians,Chennai Super Kings,1181768,RG Sharma,107.14285714285714
Mumbai Indians,Chennai Super Kings,1181768,SA Yadav,88.23529411764706
Mumbai Indians,Chennai Super Kings,1216492,HH Pandya,280.0
Mumbai Indians,Chennai Super Kings,1216492,JJ Bumrah,333.33333333333337
Mumbai Indians,Chennai Super Kings,1216492,James Pattinson,275.0
Mumbai Indians,Chennai Super Kings,1216492,KA Pollard,271.42857142857144
Mumbai Indians,Chennai Super Kings,1216492,KH Pandya,200.0
Mumbai Indians,Chennai Super Kings,1216492,Q de Kock,350.0
Mumbai Indians,Chennai Super Kings,1216492,RD Chahar,100.0
Mumbai Indians,Chennai Super Kings,1216492,RG Sharma,240.0
Mumbai Indians,Chennai Super Kings,1216492,SA Yadav,211.11111111111111
Mumbai Indians,Chennai Super Kings,1216492,SS Tiwary,270.96774193548384
Mumbai Indians,Chennai Super Kings,1216492,TA Boult,0.0
Mumbai Indians,Chennai Super Kings,1254084,HH Pandya,228.57142857142856
Mumbai Indians,Chennai Super Kings,1254084,JDS Neesham,0.0
Mumbai Indians,Chennai Super Kings,1254084,KA Pollard,255.55555555555554
Mumbai Indians,Chennai Super Kings,1254084,KH Pandya,139.1304347826087
Mumbai Indians,Chennai Super Kings,1254084,Q de Kock,134.48275862068965
Mumbai Indians,Chennai Super Kings,1254084,RG Sharma,148.0
Mumbai Indians,Chennai Super Kings,1254084,SA Yadav,100.0
Mumbai Indians,Chennai Super Kings,1254104,A Singh,114.28571428571428
Mumbai Indians,Chennai Super Kings,1254104,Adam Milne,113.33333333333333
Mumbai Indians,Chennai Super Kings,1254104,Ishan Kishan,110.00000000000001
Mumbai Indians,Chennai Super Kings,1254104,JJ Bumrah,50.0
Mumbai Indians,Chennai Super Kings,1254104,KA Pollard,114.28571428571428
Mumbai Indians,Chennai Super Kings,1254104,KH Pandya,80.0
Mumbai Indians,Chennai Super Kings,1254104,Q de Kock,141.66666666666669
Mumbai Indians,Chennai Super Kings,1254104,RD Chahar,0.0
Mumbai Indians,Chennai Super Kings,1254104,SA Yadav,42.857142857142854
Mumbai Indians,Chennai Super Kings,1254104,SS Tiwary,124.39024390243902
Mumbai Indians,Delhi Capitals,1175358,BCJ Cutting,75.0
Mumbai Indians,Delhi Capitals,1175358,HH Pandya,0.0
Mumbai Indians,Delhi Capitals,1175358,KA Pollard,161.53846153846155
Mumbai Indians,Delhi Capitals,1175358,KH Pandya,206.25
Mumbai Indians,Delhi Capitals,1175358,MJ McClenaghan,125.0
Mumbai Indians,Delhi Capitals,1175358,Q de Kock,181.25
Mumbai Indians,Delhi Capitals,1175358,RG Sharma,107.6923076923077
